Date,ADA-USD,BNB-USD,CSSPX.MI,CSSX5E.MI,EMRG.PA,ETH-USD,HEAL.MI,IBCN.DE,IBTM.MI,IEMB.MI,INRG.MI,IPRP.AS,IQQC.DE,IS3S.DE,ISPA.DE,PHPM.MI,SOL-USD,SXRG.DE,VOLT.MI,VVSM.DE,YODA.MI
2021-02-11,,,,,,,,,,,,,,,,,,,,,
2021-02-12,-0.23217607861683032,10.056826406771325,0.18986804096388088,0.7073536744526487,-0.048500666302220274,3.348732312940794,0.2481899535604848,-0.06857647737879002,-0.22962960240920927,-0.3204052452883466,-2.6440701242220643,-0.0771671635028448,-0.015736526139653595,0.44235189193122526,0.30348984011268065,0.13217087186983,0.3435580079347966,0.05017102016831032,0.04932295472250825,2.6548649530477864,
2021-02-15,1.484286793082723,-5.027341925508633,0.7366437324650477,0.9637375707669316,0.9345297699794086,-1.4012139783403876,0.4413387123713086,-0.12009991600946401,-0.5332867135382946,-0.13929591799197727,1.0445722548108938,0.23166063352060284,0.64516105796113,1.526718839686958,1.3237533071108976,0.5047047046809805,1.4057014009106084,0.7271876887739559,0.653190514276103,0.9140059139694623,
2021-02-16,1.1543410683994226,0.3772304581091346,-0.3216304685004223,-0.17796571413618567,-0.6141474225958787,0.07172130023165302,-1.5432434716850962,-0.028621697518282918,-0.12416119288438665,-0.7725253378585761,-1.1302585016021882,-1.0015392999550232,-0.4534098181338875,-0.49161935986338223,-0.055995880867532044,-0.5098915711224117,-6.362998585804213,-0.7592776245610167,0.28162527499731027,-0.5866686936334964,
2021-02-17,2.292779568869241,26.61413125031311,-0.10654351256004224,-0.7293367218396352,0.08426705107109633,3.783727842182305,-2.013719539412795,-0.022914400643347932,0.615921529282959,0.3460204186943594,-3.457405172190864,-0.22049049586216896,1.4763663710370967,-0.7265329878192395,0.1867456400431733,-0.7221620701904352,-0.9073383301857807,-1.3294839769507072,-0.842493807754352,-2.712491165257158,
2021-02-18,2.6039400000950064,18.984944152144866,-0.5332764445608373,-0.42448705556441535,-1.755615997735105,4.814334686912458,-0.6776257640809691,-0.12603186513524545,-0.35381606843232216,-0.1293133002539859,-3.9711204013446966,-0.701938012979586,-3.126451692743115,-0.526932980034589,-0.8387712024992,-0.5396909035954245,9.216994624331232,-0.9279252166895402,-2.80753454623891,-0.7768472357673639,
2021-02-19,1.4801153753964735,69.76040370570284,0.28184887100108913,0.868992891803777,1.1140906296154274,1.17244756414987,0.4473768249781074,0.02294857506153214,-0.8341293967381591,-0.712131700405827,2.3609031969672234,-0.6414424239882033,1.5497702801379853,1.530313315976728,0.4887186424898049,0.3066997313752484,27.67346176775991,1.5011484225537108,1.68503968822038,3.389107394367774,
2021-02-22,-0.12439569138560369,-8.986617366233885,-1.240337801345126,-0.30884041823020514,-2.8973688809728615,-7.935940744343439,-2.5275608268688687,0.06881242907874618,-0.20460393100061314,-0.8911103289917399,-5.773470201776298,0.2766786301065638,-3.4612975383979894,-0.028980642125231437,0.916576294160687,0.5958404458269895,30.393471164795805,-0.2401672908027841,-1.5200612861090312,-2.7593398547771653,
2021-02-23,-13.141235356977344,-13.650172529230487,-0.6465172793389873,-0.30980341714264004,-0.8372824794181666,-11.884948478862235,-3.084298755212034,-0.08595638767012748,-0.10250736348037526,-0.16446699726262448,-4.552538436724996,0.7751889806323131,-1.1896993725146299,-0.17396744091339178,0.2965706119544942,-1.1456638209597303,5.166128178502505,-1.8119599051928836,-2.960531300835889,-3.093665022366887,
2021-02-24,10.154714019957979,10.114920038981555,1.242300530214191,0.4252570147628809,-0.34393150420537477,3.5900879655007323,2.2512963237115047,-0.03442088631024909,-0.04560847693088066,0.13179034944050816,1.8458005890753526,-0.40416893210952765,-1.9462317077152957,0.8422913533455478,1.5523935374474718,1.497957434665942,13.822085464663413,2.8132645639613596,0.756195376964719,0.7265562403309778,
2021-02-25,2.611024924455374,-8.048924754404407,-1.079438330928706,-0.635184356113283,-0.6918779356783866,-9.275433646521236,-2.0172932206015237,-0.24671105189345566,-1.3859624189771158,-1.6123738622645267,-1.2991231167513773,0.07854111673402109,-0.25231543137744783,0.28801402824105704,-0.4003661831639138,-0.6757827477553047,-20.151143094681622,-1.4685593106268047,-1.6045521264963059,0.7759552835766792,
2021-02-26,15.01126622118778,-5.218577826780491,-0.10259811169759381,-1.2948649771577725,-1.9418609100372963,-2.010569143015961,-1.2823553646312047,0.08627280338076027,0.5263179261036921,0.5462714713879047,0.1624996619755903,-0.7325017409390844,-2.040470657740656,-2.2975279841242036,-1.3338197484781156,-3.5035608514158323,-1.6507881023591908,-0.8535047397492002,-1.6964767227717448,-1.117014195340471,
2021-03-01,-1.1980357965345911,21.498583001787885,1.7396530324167436,1.9262700496480711,2.808386362405857,10.498132242232572,2.6576156823113095,0.249993006790028,0.949317748374745,1.4968382720669693,3.812461586721283,1.8315975765286874,2.2723354989790057,1.9106340459595916,1.9444430315936012,1.8234865152197743,14.258586659303019,2.672489800745259,3.531771758727009,2.0399216978791657,
2021-03-02,-5.169187635177064,-5.933077639830275,-0.6484845062060596,0.0,-1.3641992582256068,-4.607817782453461,-0.754591730202514,0.04872105907860469,-0.005704870193767864,-0.3932713641588981,-2.797317908420438,-0.5176003263422269,-1.4307330016903208,-0.6922350056092652,-0.7447772081640491,-0.8198016430281285,-6.664177199554833,-1.151289131892308,-0.8399037743962667,-1.2252787816322774,
