Date,ADA-USD,BNB-USD,CSSPX.MI,CSSX5E.MI,EMRG.PA,ETH-USD,HEAL.MI,IBCN.DE,IBTM.MI,IEMB.MI,INRG.MI,IPRP.AS,IQQC.DE,IS3S.DE,ISPA.DE,PHPM.MI,SOL-USD,SXRG.DE,VOLT.MI,VVSM.DE,YODA.MI
2021-10-21,6108.29,5164.63,15060.54,15325.4,8472.38,102549.49,3489.1,2078.16,1790.2,9417.24,5003.48,10064.8,0.0,0.0,13507.8,3639.0,4589.98,10044.1,1329.45,4105.6,
2021-10-22,6108.29,5164.63,15089.8,15443.12,8469.86,102549.49,3500.99,2076.6,1792.1,9417.24,4985.42,10149.9,0.0,0.0,13550.1,3699.9,4589.98,10086.65,1320.9,4110.8,
2021-10-25,6136.85,5317.59,15197.72,15478.0,8533.7,106811.67,3536.25,2079.24,1799.4,9456.63,5042.18,10078.6,0.0,0.0,13592.4,3720.0,5073.11,10215.45,1349.55,4125.6,
2021-10-26,6128.82,5251.05,15327.3,15604.44,8538.04,104735.7,3557.57,2078.64,1802.5,9503.09,5054.22,10085.5,0.0,0.0,13627.65,3650.7,4830.08,10216.6,1371.75,4136.0,
2021-10-27,5481.63,4931.5,15267.64,15571.74,8458.66,99627.51,3506.73,2079.72,1810.1,9541.47,5184.94,10179.8,0.0,0.0,13578.3,3653.1,4441.79,10056.75,1378.5,4124.0,
2021-10-28,5655.76,5365.24,15208.36,15597.9,8361.08,107902.03,3513.7,2075.7,1800.4,9477.84,5276.1,10230.4,0.0,0.0,13519.55,3646.5,4676.16,10000.4,1369.35,4152.8,
2021-10-29,5655.76,5365.24,15398.36,15678.56,8356.18,107902.03,3545.68,2069.22,1814.9,9561.67,5353.5,9993.5,0.0,0.0,13545.4,3629.7,4676.16,10175.2,1384.05,4162.4,
2021-11-01,5607.97,6077.25,15396.84,15811.54,8391.04,110036.34,3590.78,2069.4,1809.6,9487.94,5450.68,9950.95,0.0,0.0,13599.45,3704.1,4938.13,10341.95,1395.6,4199.6,
2021-11-02,5648.47,6089.83,15478.92,15857.32,8329.86,116224.78,3601.03,2077.32,1816.1,9507.13,5375.0,9960.15,0.0,0.0,13554.8,3660.3,5323.39,10356.9,1389.15,4263.6,
2021-11-03,5923.29,6255.91,15467.52,15894.38,8323.14,116995.71,3622.76,2078.16,1812.1,9506.12,5194.4,10015.35,0.0,0.0,13599.45,3623.4,5881.3,10469.6,1387.95,4278.4,
2021-11-04,5679.25,6139.37,15663.98,15979.4,8361.78,114861.19,3646.95,2085.78,1823.9,9584.9,5227.08,10283.3,0.0,0.0,13622.95,3692.1,5971.26,10531.7,1412.85,4438.8,
2021-11-05,5712.74,6710.74,15773.8,16103.66,8365.42,114161.72,3618.25,2088.3,1833.8,9640.45,5174.62,10230.4,0.0,0.0,13700.5,3717.3,5737.68,10649.0,1410.75,4544.8,
2021-11-08,6103.14,7205.83,15717.56,16073.14,8403.64,122310.59,3601.44,2087.22,1824.2,9622.27,5253.74,10129.2,0.0,0.0,13674.65,3738.3,6021.63,10672.0,1429.05,4594.0,
2021-11-09,6518.61,6981.54,15605.84,16036.08,8395.24,120117.67,3570.69,2089.14,1833.9,9646.51,5224.5,10223.5,0.0,0.0,13611.2,3731.7,5786.02,10589.2,1426.05,4615.2,
2021-11-10,6024.27,6760.32,15725.54,16044.8,8466.22,117568.05,3585.86,2084.76,1831.0,9619.24,5235.68,10161.4,0.0,0.0,13728.7,3803.7,5652.63,10629.45,1413.3,4536.8,
2021-11-11,6034.65,6986.94,15736.56,16077.5,8599.08,121101.87,3551.01,2082.78,1822.2,9576.82,5307.06,10152.2,0.0,0.0,13799.2,3850.2,5717.83,10630.6,1410.45,4544.8,
2021-11-12,5937.77,6972.21,15842.2,16134.18,8620.36,119848.55,3568.64,2085.0,1826.0,9610.15,5367.26,10209.7,0.0,0.0,13834.45,3864.9,5594.85,10645.55,1429.5,4600.4,
2021-11-15,5854.86,7049.13,15897.68,16179.96,8625.12,117127.61,3590.37,2084.1,1823.9,9613.18,5343.18,10264.9,0.0,0.0,13886.15,3897.0,5821.14,10676.6,1424.25,4597.6,
2021-11-16,5489.04,6611.24,16081.6,16249.72,8685.04,109076.98,3598.57,2085.48,1835.7,9668.73,5338.88,10325.85,0.0,0.0,13909.65,3923.1,5407.88,10731.8,1424.25,4618.8,
2021-11-17,5506.02,6505.68,16079.32,16241.0,8672.72,111363.45,3597.75,2085.12,1841.1,9674.79,5354.36,10260.3,0.0,0.0,13841.5,3952.5,5416.55,10666.25,1437.3,4662.8,
2021-11-18,5250.01,5989.64,16032.2,16171.24,8532.72,103910.56,3547.73,2087.58,1839.5,9650.55,5262.34,10301.7,0.0,0.0,13763.95,3927.6,4841.3,10590.35,1416.6,4714.0,
2021-11-19,5451.73,6517.18,16119.22,16090.58,8563.66,111177.84,3557.16,2091.48,1851.9,9706.1,5346.62,10355.75,0.0,0.0,13742.8,3884.4,5309.32,10566.2,1418.4,4747.2,
2021-11-22,5236.45,6317.61,16297.44,16014.28,8549.8,106619.19,3533.79,2088.24,1848.9,9684.89,5334.58,10218.9,0.0,0.0,13907.3,3809.7,5364.33,10655.9,1432.05,4784.4,
2021-11-23,5175.08,6702.68,16064.88,15809.36,8486.52,113537.09,3427.6,2084.34,1840.5,9600.05,5172.04,10062.5,0.0,0.0,13895.55,3660.3,5532.48,10470.75,1410.0,4611.6,
2021-11-24,4984.41,6587.22,16232.46,15783.2,8536.92,110873.6,3479.26,2083.56,1851.7,9662.67,5212.46,10231.55,0.0,0.0,14001.3,3688.5,5358.69,10586.9,1415.85,4646.4,
2021-11-25,4899.01,6865.89,16270.84,15837.7,8552.04,112201.19,3493.2,2083.92,1851.4,9637.42,5294.16,10356.9,0.0,0.0,14006.0,3713.7,5161.81,10624.85,1425.3,4713.6,
2021-11-26,4531.64,6650.6,15746.44,15085.6,8140.72,105738.33,3419.4,2088.72,1856.1,9427.34,5091.2,9994.65,0.0,0.0,13526.6,3577.8,4790.04,10060.2,1369.5,4543.2,
2021-11-29,4716.15,7043.22,15975.58,15159.72,8230.74,115740.8,3426.37,2087.46,1862.2,9556.62,5140.22,9972.8,0.0,0.0,13627.65,3616.5,5072.57,10167.15,1394.1,4659.2,
2021-11-30,4575.94,7024.56,15765.82,14972.24,8193.22,120590.84,3380.45,2086.8,1866.6,9560.66,5067.12,9891.15,0.0,0.0,13460.8,3582.9,5180.49,9965.9,1387.35,4650.8,
2021-12-01,4539.97,7061.32,15903.38,15416.96,8376.9,119044.03,3415.3,2083.08,1856.1,9595.0,5118.72,9907.25,0.0,0.0,13632.35,3563.1,5686.47,10121.15,1399.35,4784.0,
2021-12-02,5036.54,6972.36,15599.76,15177.16,8350.44,117191.16,3346.42,2086.92,1863.3,9631.36,4916.62,9888.85,0.0,0.0,13524.25,3535.2,5795.76,9871.6,1364.7,4579.2,
2021-12-03,4575.63,6700.72,15579.62,15070.34,8234.66,109771.35,3298.86,2086.68,1872.9,9658.63,4791.06,9860.1,0.0,0.0,13543.05,3568.2,5237.96,9868.15,1351.5,4574.0,
2021-12-06,4190.59,6640.92,15750.62,15292.7,8271.06,113375.34,3266.88,2087.88,1876.1,9710.14,4810.84,9938.3,0.0,0.0,13728.7,3582.0,4816.37,10014.2,1349.7,4490.8,
2021-12-07,4069.37,6543.6,16183.44,15794.1,8451.94,112419.46,3415.71,2086.08,1875.0,9786.9,4980.26,10010.75,0.0,0.0,13912.0,3633.9,4734.61,10339.65,1378.8,4768.0,
2021-12-08,4117.64,6864.76,16007.88,15628.42,8431.78,115762.16,3428.42,2081.46,1849.6,9682.87,4980.26,9932.55,0.0,0.0,13778.05,3615.9,4838.96,10256.85,1382.85,4754.0,
2021-12-09,3780.2,6419.33,16117.7,15528.14,8453.34,106775.51,3441.54,2083.98,1862.9,9748.52,4922.64,9923.35,0.0,0.0,13771.0,3560.4,4477.28,10207.4,1369.35,4735.2,
2021-12-10,3565.94,6238.28,16047.78,15508.52,8387.26,101767.53,3372.25,2084.4,1863.2,9729.33,4803.1,9919.9,0.0,0.0,13771.0,3563.4,4169.71,10024.55,1359.9,4652.0,
2021-12-13,3600.23,5868.16,16061.46,15438.76,8291.92,98370.52,3340.27,2086.38,1871.8,9759.63,4778.16,9853.2,0.0,0.0,13707.55,3554.7,3847.07,9919.9,1339.2,4604.0,
2021-12-14,3601.26,5771.46,15891.98,15297.06,8264.34,97590.25,3321.82,2084.58,1872.7,9769.73,4638.84,9758.9,0.0,0.0,13759.25,3492.3,3809.58,9926.8,1327.65,4504.4,
2021-12-15,3871.68,6120.95,15896.92,15355.92,8184.54,104926.63,3314.85,2084.34,1873.4,9717.21,4594.98,9778.45,0.0,0.0,13787.45,3429.3,4440.16,9794.55,1321.2,4540.4,
2021-12-16,3651.65,5938.18,16126.82,15541.22,8295.28,103196.17,3391.93,2083.32,1868.2,9671.76,4687.86,9775.0,0.0,0.0,13949.6,3543.9,4394.14,10021.1,1334.1,4620.8,
2021-12-17,3577.14,5909.38,15984.7,15369.0,8260.7,100648.29,3415.71,2086.02,1879.9,9691.96,4648.3,9835.95,0.0,0.0,13914.35,3607.2,4341.42,9954.4,1321.8,4560.8,
2021-12-20,3660.21,5928.17,15568.98,15157.54,8070.86,102880.98,3391.11,2086.08,1875.9,9593.99,4470.28,9649.65,0.0,0.0,13667.6,3559.8,4330.73,9610.55,1268.85,4447.2,
2021-12-21,3774.78,5972.99,15852.46,15410.42,8230.18,104824.17,3444.82,2082.78,1868.7,9628.33,4564.88,9719.8,0.0,0.0,13895.55,3598.5,4477.31,9968.2,1292.55,4552.0,
2021-12-22,3910.34,6023.36,16039.04,15563.02,8248.66,103736.67,3478.03,2081.28,1861.2,9608.13,4616.48,9700.25,0.0,0.0,13895.55,3633.3,4436.18,10060.2,1304.25,4654.4,
2021-12-23,4326.31,6171.0,16217.64,15743.96,8304.24,106626.71,3511.24,2078.04,1860.3,9646.51,4627.66,9753.15,0.0,0.0,14029.5,3684.3,4703.11,10172.9,1320.15,4744.0,
2021-12-24,4085.35,6095.09,16217.64,15743.96,8268.68,105082.8,3511.24,2078.04,1860.3,9646.51,4627.66,9776.15,0.0,0.0,14029.5,3684.3,4709.61,10172.9,1320.15,4744.0,
2021-12-27,4440.25,6330.08,16332.78,15831.16,8335.18,104840.4,3490.74,2076.12,1859.5,9657.62,4607.88,9826.75,0.0,0.0,14045.95,3711.6,4838.55,10214.3,1314.6,4713.6,
2021-12-28,4113.41,6015.22,16430.82,15937.98,8318.8,98645.05,3482.13,2076.06,1863.1,9678.83,4584.66,9938.3,0.0,0.0,14147.0,3729.6,4390.56,10253.4,1317.6,4713.6,
2021-12-29,3909.08,5787.69,16355.58,15805.0,8246.84,94298.71,3450.97,2074.08,1845.7,9638.43,4562.3,9898.05,0.0,0.0,14114.1,3697.8,4228.78,10238.45,1307.4,4797.6,
2021-12-30,3980.07,5819.62,16450.58,15883.48,8349.04,96130.52,3502.22,2074.14,1853.0,9680.85,4629.38,9982.0,0.0,0.0,14156.4,3718.5,4263.56,10255.7,1322.1,4797.2,
2021-12-31,3845.08,5756.66,16450.58,15883.48,8371.72,95618.06,3502.22,2074.14,1853.0,9680.85,4629.38,9947.5,0.0,0.0,14156.4,3718.5,4216.07,10255.7,1322.1,4797.2,
2022-01-03,3862.1,5736.93,16389.4,16009.92,8410.36,97246.83,3463.27,2071.32,1845.8,9657.62,4641.42,10030.3,0.0,0.0,14170.5,3623.1,4198.09,10305.15,1321.65,4745.6,
2022-01-04,3857.09,5720.89,16448.68,16110.2,8373.96,98709.71,3394.8,2071.44,1836.1,9619.24,4555.42,10044.1,0.0,0.0,14374.95,3674.4,4166.02,10363.8,1320.45,4724.0,
2022-01-05,3640.61,5363.94,16407.64,16230.1,8324.54,92522.6,3348.47,2071.26,1831.4,9562.68,4470.28,10033.75,0.0,0.0,14414.9,3710.7,3853.87,10339.65,1314.9,4776.0,
2022-01-06,3759.61,5329.72,16139.36,15979.4,8279.74,88848.04,3261.55,2069.4,1824.6,9495.01,4322.36,9908.4,0.0,0.0,14337.35,3609.0,3728.01,10144.15,1287.75,4673.6,
2022-01-07,3564.39,5050.12,16010.16,15903.1,8303.68,83116.98,3207.02,2067.18,1810.6,9431.38,4278.93,9764.65,0.0,0.0,14417.25,3630.6,3385.32,10061.35,1276.8,4587.6,
2022-01-10,3302.06,4768.27,15795.08,15719.98,8312.64,79847.4,3133.63,2067.66,1812.4,9417.24,4214.43,9628.95,0.0,0.0,14384.35,3632.7,3357.24,9883.1,1262.4,4472.4,
2022-01-11,3476.29,5212.05,15993.44,15846.42,8468.32,84036.25,3199.64,2066.22,1811.7,9405.12,4268.61,9670.35,0.0,0.0,14473.65,3647.7,3468.86,9988.9,1275.0,4609.6,
2022-01-12,3814.46,5458.8,16050.82,15955.42,8554.56,87240.01,3170.94,2068.02,1804.5,9354.62,4266.46,9762.35,0.0,0.0,14508.9,3674.7,3742.0,9950.95,1293.3,4671.6,
2022-01-13,3582.08,5289.55,15986.98,15953.24,8495.48,83480.85,3100.01,2069.34,1799.1,9263.72,4287.1,9806.05,0.0,0.0,14609.95,3628.8,3577.91,9986.6,1287.45,4747.2,
2022-01-14,3744.81,5447.41,15765.06,15800.64,8454.04,84952.01,3034.82,2066.88,1804.3,9244.53,4185.62,9780.75,0.0,0.0,14581.75,3638.7,3576.72,9791.1,1270.5,4671.6,
2022-01-17,4643.18,5311.5,15880.96,15920.54,8466.08,82779.93,3076.23,2065.26,1795.7,9218.27,4211.42,9710.6,0.0,0.0,14487.75,3661.5,3438.12,9932.55,1279.35,4727.2,
2022-01-18,4268.68,5270.19,15699.32,15767.94,8402.94,81536.71,3004.48,2065.2,1802.5,9202.11,4150.36,9593.3,0.0,0.0,14487.75,3692.1,3478.98,9763.5,1267.35,4564.8,
2022-01-19,3936.05,5204.57,15618.76,15789.74,8422.26,80349.08,2999.15,2064.78,1800.8,9267.76,4115.53,9641.6,0.0,0.0,14478.35,3795.6,3360.42,9609.4,1244.25,4428.0,
2022-01-20,3686.04,4941.99,15731.24,15909.64,8590.96,77796.66,3043.02,2065.62,1804.4,9321.29,4244.96,9731.3,0.0,0.0,14523.0,3835.5,3144.11,9699.1,1259.1,4437.6,
2022-01-21,3299.64,4313.83,15338.7,15628.42,8414.28,66481.84,2972.09,2067.72,1813.1,9342.5,4061.78,9616.3,0.0,0.0,14269.2,3843.9,2774.69,9421.95,1229.7,4333.6,
2022-01-24,3125.61,4171.8,14719.3,14996.22,8127.14,63270.9,2829.0,2069.52,1824.5,9287.96,3833.02,9335.7,0.0,0.0,13893.2,3842.4,2265.68,9055.1,1183.8,4083.2,
2022-01-25,3062.82,4327.26,14884.22,15081.24,8200.08,63772.41,2884.76,2069.22,1825.1,9322.3,3859.25,9395.5,0.0,0.0,14006.0,3898.5,2345.17,9196.55,1182.15,4103.2,
2022-01-26,3172.42,4234.86,15225.46,15414.78,8255.94,64197.51,2935.19,2067.9,1820.2,9368.76,3993.84,9657.7,0.0,0.0,14226.9,3968.1,2287.66,9427.7,1199.85,4207.2,
2022-01-27,3084.66,4420.25,15331.86,15478.0,8244.74,63368.23,2890.09,2066.7,1837.6,9462.69,3965.89,9771.55,0.0,0.0,14403.15,3943.5,2235.1,9352.95,1179.6,4064.8,
2022-01-28,3132.45,4412.76,15175.3,15288.34,8148.0,67190.25,2865.08,2065.74,1838.7,9447.54,3869.14,9688.75,0.0,0.0,14194.0,3896.7,2296.72,9105.7,1156.35,3968.8,
2022-01-31,3136.01,4287.18,15473.22,15353.74,8342.88,70880.66,2970.04,2060.7,1831.9,9393.0,4064.36,9739.35,0.0,0.0,14276.25,3930.3,2507.45,9364.45,1192.95,4158.4,
2022-02-01,3221.92,4373.25,15594.44,15576.1,8409.94,73111.95,3017.19,2058.6,1823.4,9406.13,4092.74,9709.45,0.0,0.0,14332.65,3922.5,2745.86,9550.75,1212.3,4227.2,
2022-02-02,3033.21,4152.74,15644.22,15634.96,8340.5,69974.77,2995.05,2056.92,1821.8,9408.15,4071.24,9768.1,0.0,0.0,14424.3,3914.7,2532.6,9431.15,1209.3,4300.8,
2022-02-03,3107.23,4181.59,15357.7,15318.86,8203.16,69717.77,2940.11,2042.52,1788.5,9243.52,3950.41,9677.25,0.0,0.0,14349.1,3841.8,2517.38,9308.1,1184.55,4263.2,
2022-02-04,3300.45,4445.57,15197.72,15120.48,8178.1,76717.51,2926.17,2034.54,1773.8,9187.97,3927.19,9379.4,0.0,0.0,14241.0,3816.6,2750.19,9162.05,1168.5,4142.8,
2022-02-07,3473.83,4818.42,15262.7,15233.84,8200.08,80666.15,2955.69,2033.34,1772.8,9167.77,3925.9,9303.5,0.0,0.0,14337.35,3821.4,2872.34,9280.5,1179.3,4226.0,
2022-02-08,3423.54,4551.3,15317.8,15281.8,8272.88,80241.69,2952.41,2031.72,1775.8,9155.65,3915.15,9178.15,0.0,0.0,14476.0,3862.5,2783.29,9418.5,1171.65,4240.0,
2022-02-09,3476.87,4712.64,15533.64,15547.76,8385.86,83402.47,3021.7,2036.88,1775.8,9180.9,4075.11,9348.35,0.0,0.0,14595.85,3868.5,2798.98,9577.2,1195.95,4364.4,
2022-02-10,3353.61,4630.59,15404.06,15532.5,8390.76,79230.49,3012.68,2030.64,1752.2,9096.06,4042.0,9410.45,0.0,0.0,14551.2,3880.2,2607.04,9607.1,1196.4,4383.2,
2022-02-11,3145.36,4468.99,15295.76,15377.72,8386.28,75405.76,2985.21,2030.16,1761.7,9051.62,3984.38,9326.5,0.0,0.0,14551.2,3829.8,2367.2,9538.1,1186.8,4228.8,
2022-02-14,3071.37,4525.14,15153.26,15044.18,8273.44,75898.32,2944.62,2031.78,1781.3,9111.21,3929.77,9226.45,0.0,0.0,14407.85,3981.6,2378.98,9501.3,1177.65,4124.4,
2022-02-15,3255.81,4872.6,15267.64,15349.38,8374.52,82700.73,2952.41,2032.14,1771.1,9114.24,4037.27,9329.95,0.0,0.0,14468.95,3876.3,2600.63,9563.4,1196.25,4234.4,
2022-02-16,3175.19,4800.56,15175.68,15312.32,8416.38,80985.66,2943.39,2035.26,1768.7,9104.14,4030.82,9477.15,0.0,0.0,14506.55,3934.2,2516.48,9593.3,1204.8,4233.6,
2022-02-17,2979.87,4507.52,15119.06,15231.66,8423.66,74486.06,2911.82,2039.64,1779.6,9095.05,4052.75,9386.3,0.0,0.0,14436.05,4011.3,2302.34,9501.3,1204.35,4195.2,
2022-02-18,2915.56,4478.71,14937.04,15087.78,8304.8,72066.51,2851.55,2041.8,1789.1,9104.14,3946.97,9279.35,0.0,0.0,14365.55,4007.4,2221.61,9365.6,1184.7,4060.0,
2022-02-21,2520.41,4015.17,14769.46,14758.6,8232.84,66874.25,2838.43,2039.82,1793.1,9037.48,3883.33,9124.1,0.0,0.0,14290.35,4031.4,2059.29,9262.1,1171.65,3995.2,
2022-02-22,2612.55,4216.64,14824.56,14741.16,8186.22,68621.46,2853.19,2037.0,1788.6,9031.42,3870.86,9210.35,0.0,0.0,14229.25,4058.4,2143.52,9309.25,1171.35,4063.2,
2022-02-23,2549.83,4122.03,14685.86,14684.48,8152.62,67233.26,2840.48,2035.14,1787.7,8920.32,3855.81,9162.05,0.0,0.0,14191.65,4110.6,2101.17,9194.25,1176.6,4039.6,
2022-02-24,2508.83,4070.8,14584.78,14152.56,7870.1,67573.11,2847.86,2041.32,1820.5,8790.03,4036.41,8952.75,0.0,0.0,13876.75,4285.8,2211.96,9129.85,1165.05,3920.4,
2022-02-25,2667.08,4268.38,15075.74,14691.02,8057.56,72641.72,2932.73,2038.56,1795.2,8966.78,4209.7,9365.6,0.0,0.0,14172.85,4035.0,2319.98,9439.2,1204.95,4138.4,
2022-02-28,2853.08,4507.9,15170.36,14514.44,8028.02,76771.86,2969.63,2047.56,1806.8,8824.37,4575.2,9374.8,0.0,0.0,14142.3,4125.3,2495.54,9628.95,1243.65,4158.0,
2022-03-01,2851.67,4640.08,15098.54,13897.5,8078.84,77930.18,2980.29,2070.18,1863.6,8813.26,4496.94,9188.5,0.0,0.0,13963.7,4299.0,2466.11,9526.6,1224.75,4065.6,
2022-03-02,2802.27,4680.67,15325.78,14152.56,8035.86,77921.53,2987.26,2057.94,1849.5,8881.94,4453.94,9273.6,0.0,0.0,14123.5,4336.2,2534.8,9685.3,1235.7,4097.6,
2022-03-03,2699.74,4615.32,15347.44,13843.0,7975.8,75004.4,2962.25,2058.9,1853.6,8779.93,4358.48,9162.05,0.0,0.0,14102.35,4397.4,2410.52,9661.15,1226.55,4051.2,
2022-03-04,2531.34,4308.85,15297.28,13134.5,7860.16,69538.71,2941.75,2067.18,1896.6,8748.62,4343.0,8878.0,0.0,0.0,13980.15,4616.1,2235.66,9554.2,1202.55,3928.8,
2022-03-07,2437.01,4467.81,15297.28,12990.62,7730.52,67540.3,2913.87,2067.18,1895.2,8728.42,4343.0,8722.75,0.0,0.0,13970.75,4616.1,2117.52,9554.2,1202.55,3856.8,
2022-03-08,2450.92,4478.8,15297.28,12981.9,7611.52,69734.94,2864.67,2067.18,1887.9,8705.19,4343.0,8710.1,0.0,0.0,13719.3,4616.1,2122.53,9554.2,1202.55,3742.4,
2022-03-09,2590.03,4600.84,14973.9,13925.84,7698.88,73653.42,2922.07,2050.92,1835.2,8689.03,4763.54,9206.9,0.0,0.0,13975.45,4640.7,2269.12,9554.2,1202.55,3924.8,
2022-03-10,2419.98,4281.72,14883.84,13550.88,7593.6,69253.01,2887.63,2037.66,1835.3,8721.35,4625.94,9082.7,0.0,0.0,13921.4,4587.9,2099.89,9554.2,1202.55,3816.0,
2022-03-11,2384.28,4305.29,14883.84,13550.88,7557.06,68335.09,2887.63,2037.66,1846.2,8774.88,4625.94,9243.7,0.0,0.0,14116.45,4587.9,2055.45,9554.2,1202.55,3816.0,
2022-03-14,2444.06,4352.47,14883.84,13550.88,7557.06,69684.3,2887.63,2037.66,1846.2,8774.88,4625.94,9374.8,0.0,0.0,14069.45,4587.9,2081.83,9554.2,1202.55,3721.6,
2022-03-15,2444.06,4352.47,14883.84,13550.88,7557.06,69684.3,2887.63,2037.66,1846.2,8774.88,4625.94,9270.15,0.0,0.0,14116.45,4587.9,2081.83,9554.2,1202.55,3721.6,
2022-03-16,2461.11,4366.97,15307.54,14405.44,7697.06,71870.7,2924.53,2033.7,1807.8,8806.19,4585.52,9440.35,0.0,0.0,14276.25,4187.7,2081.83,9639.3,1214.55,3616.8,
